alert_id,asset_type,age_months,last_service_days_ago,fault_code,pressure_psi,temperature_celsius,criticality
ALERT-14189,Air Handling Unit,169,437,FTC-001,173.39643240913443,23.25219264277949,High
ALERT-14190,Air Handling Unit,122,247,FTC-002,144.50608899816373,18.728044420587935,High
ALERT-14191,Boiler,116,696,FTC-003,152.246494898031,19.96363360711853,High
ALERT-14192,Boiler,88,494,FTC-006,150.3055188656796,19.132479326153522,High
ALERT-14193,Air Handling Unit,102,316,FTC-003,159.24604536638688,24.73269041755497,High
ALERT-14194,Chiller,52,141,FTC-002,170.04931958480188,22.188075840380712,High
ALERT-14195,Rooftop Unit,117,418,FTC-002,146.6007343110645,17.520155076318463,High
ALERT-14196,Rooftop Unit,103,119,FTC-002,102.55110737460573,26.265112722974425,High
ALERT-14197,Rooftop Unit,104,651,FTC-006,137.22903302708568,15.951929978661866,High
ALERT-14198,Rooftop Unit,86,234,FTC-006,118.86192966651893,19.465290363184195,High
ALERT-14199,Air Handling Unit,142,722,FTC-003,129.71449989101995,28.27858703777786,High
ALERT-14200,Air Handling Unit,22,384,FTC-002,145.13350376109585,12.445831603666527,High
ALERT-14201,Air Handling Unit,24,587,FTC-003,181.40981929948924,13.516679185729899,High
ALERT-14202,Air Handling Unit,59,226,FTC-003,127.194418690124,22.499499919844098,Medium
ALERT-14203,Air Handling Unit,166,363,FTC-002,171.72442944930415,22.738794877444576,High
ALERT-14204,Air Handling Unit,50,103,FTC-006,164.37834709788257,22.14274576120331,High
ALERT-14205,Air Handling Unit,144,191,FTC-001,105.84125463336709,17.388173634777864,High
ALERT-14206,Air Handling Unit,165,17,FTC-001,157.4779377364739,12.403058687820604,High
ALERT-14207,Rooftop Unit,136,602,FTC-006,144.65012492386694,14.003063936959308,High
ALERT-14208,Boiler,145,435,FTC-006,142.63369406289587,22.389726504729627,High
ALERT-14209,Rooftop Unit,51,408,FTC-003,156.668154365875,17.648785623294863,Medium
ALERT-14210,Rooftop Unit,146,383,FTC-003,139.16689220446872,22.963495957712677,High
ALERT-14211,Air Handling Unit,46,376,FTC-004,149.5220201772016,27.869483470259368,Medium
ALERT-14212,Rooftop Unit,92,183,FTC-006,138.56950926302,25.665826420280627,High
ALERT-14213,Air Handling Unit,119,115,FTC-005,131.55530498380404,14.955119708346777,Medium
ALERT-14214,Air Handling Unit,125,556,FTC-004,138.34241081673005,23.170501079433535,High
ALERT-14215,Boiler,151,414,FTC-005,152.87767825941924,17.561301808233825,High
ALERT-14216,Rooftop Unit,82,460,FTC-006,116.89616131773184,25.825855460563584,High
ALERT-14217,Chiller,154,546,FTC-003,163.0551313937205,21.0677943401724,High
ALERT-14218,Air Handling Unit,51,314,FTC-003,176.15392076856162,27.256661677032916,Medium
ALERT-14219,Air Handling Unit,68,152,FTC-002,153.62549664292706,24.520408742018216,High
ALERT-14220,Rooftop Unit,150,257,FTC-002,159.53999343549418,25.98838464640774,High
ALERT-14221,Air Handling Unit,173,121,FTC-001,122.20542718501035,23.63518406877701,High
ALERT-14222,Rooftop Unit,87,518,FTC-002,187.7406037244754,24.456910821279312,High
ALERT-14223,Boiler,45,725,FTC-006,131.22496407562983,27.094360161392398,High
ALERT-14224,Air Handling Unit,139,724,FTC-002,164.4720485500264,21.69515175286348,High
ALERT-14225,Rooftop Unit,173,476,FTC-001,146.11120819775684,21.577206251700854,High
ALERT-14226,Air Handling Unit,179,685,FTC-005,182.33879992737823,27.72865676950394,High
ALERT-14227,Boiler,83,91,FTC-003,123.36397404765087,30.79285975627781,Medium
ALERT-14228,Rooftop Unit,103,348,FTC-006,187.35035266737873,26.366519995941413,High
ALERT-14229,Air Handling Unit,100,625,FTC-003,107.67901195281513,20.884493811865447,High
ALERT-14230,Rooftop Unit,81,465,FTC-004,163.70311715414468,21.981194217222768,Medium
ALERT-14231,Rooftop Unit,56,132,FTC-004,168.79083594106265,18.275010418185182,Medium
ALERT-14232,Rooftop Unit,127,327,FTC-001,138.63253225488413,27.083135091286458,High
ALERT-14233,Air Handling Unit,97,672,FTC-001,181.93443429882944,23.26036233566523,High
ALERT-14234,Air Handling Unit,24,536,FTC-001,130.0029110135382,28.40131160198216,High
ALERT-14235,Rooftop Unit,65,421,FTC-001,158.13603423912906,31.119156098631002,High
ALERT-14236,Air Handling Unit,99,620,FTC-002,148.0100175207969,26.59629236014543,High
ALERT-14237,Rooftop Unit,96,185,FTC-005,153.7977608629937,24.11156462511631,Medium
ALERT-14238,Rooftop Unit,177,473,FTC-004,134.4521077947639,21.138927055671072,High
ALERT-14239,Boiler,22,628,FTC-004,127.75620170260666,20.098791704019714,Medium
ALERT-14240,Chiller,131,229,FTC-004,164.12584588904753,27.500134656996646,Medium
ALERT-14241,Chiller,137,601,FTC-001,150.61249024370713,23.599139808610207,High
ALERT-14242,Boiler,81,582,FTC-003,177.6234985667016,21.826668301497488,High
ALERT-14243,Boiler,121,332,FTC-001,149.53227087911307,26.20200648578321,High
ALERT-14244,Boiler,64,435,FTC-005,161.86584928278737,20.45326746937578,Medium
ALERT-14245,Chiller,115,361,FTC-002,143.26566707126207,21.97942134675891,High
ALERT-14246,Air Handling Unit,179,201,FTC-002,138.04511509442926,19.974600881697747,High
ALERT-14247,Rooftop Unit,23,631,FTC-005,164.60008017587217,22.762696968889163,Medium
ALERT-14248,Chiller,106,590,FTC-005,152.4539328115861,26.231202828216208,Medium
ALERT-14249,Rooftop Unit,171,141,FTC-002,132.67964025895995,16.02873384501604,High
ALERT-14250,Rooftop Unit,137,696,FTC-002,155.8684648390559,23.360811947689758,High
ALERT-14251,Boiler,136,583,FTC-002,125.31763663980604,15.4532361057096,High
ALERT-14252,Rooftop Unit,58,318,FTC-003,125.06264021354619,18.584827523111684,Medium
ALERT-14253,Rooftop Unit,121,501,FTC-004,177.39998544722988,17.886547706718062,High
ALERT-14254,Air Handling Unit,149,463,FTC-003,180.80980540795773,19.071082428557368,High
ALERT-14255,Rooftop Unit,166,222,FTC-003,218.33805903748464,21.163097752441704,High
ALERT-14256,Air Handling Unit,100,368,FTC-001,159.55669367202327,9.426093358783147,High
ALERT-14257,Chiller,63,52,FTC-002,149.6200847660276,22.920765625416006,Medium
ALERT-14258,Boiler,45,686,FTC-006,128.5962940292351,17.093172342028662,High
ALERT-14259,Boiler,12,144,FTC-002,154.82411743418257,19.74041785158219,Medium
ALERT-14260,Boiler,53,49,FTC-006,158.35394433195268,23.278763880978627,Medium
ALERT-14261,Rooftop Unit,102,397,FTC-001,166.49074329120742,19.652573693271478,High
ALERT-14262,Rooftop Unit,8,106,FTC-005,114.98464463861015,24.72654356033959,Medium
ALERT-14263,Boiler,118,94,FTC-005,135.4580191760066,20.70570518172391,Medium
ALERT-14264,Rooftop Unit,84,710,FTC-006,133.7299160902693,21.50786821687066,High
ALERT-14265,Air Handling Unit,169,155,FTC-004,130.84252424887947,18.583383654851616,Medium
ALERT-14266,Chiller,76,45,FTC-006,155.73292647480227,20.139150210977974,High
ALERT-14267,Rooftop Unit,156,537,FTC-002,134.8233078245943,22.249536137868194,High
ALERT-14268,Rooftop Unit,69,150,FTC-004,165.04911129588803,15.922065976958702,Medium
ALERT-14269,Air Handling Unit,51,348,FTC-002,129.0301225265581,23.725647453292442,High
ALERT-14270,Chiller,66,653,FTC-006,159.05421973154898,17.319669955097908,High
ALERT-14271,Air Handling Unit,133,454,FTC-005,121.35708861956039,25.901393930553127,Medium
ALERT-14272,Rooftop Unit,173,465,FTC-002,147.6481711485173,17.6587713133155,High
ALERT-14273,Boiler,131,409,FTC-003,126.06342621398063,18.712719823720395,High
ALERT-14274,Rooftop Unit,77,71,FTC-002,89.18590581988987,19.514674658774677,High
ALERT-14275,Air Handling Unit,173,706,FTC-001,133.2811796484906,24.648882865855057,High
ALERT-14276,Rooftop Unit,28,166,FTC-001,138.97936490031177,14.791079032042655,High
ALERT-14277,Air Handling Unit,139,258,FTC-004,172.0240162579029,18.8149020021333,Medium
ALERT-14278,Air Handling Unit,104,80,FTC-001,160.27506965206618,19.551263834902116,High
ALERT-14279,Rooftop Unit,33,205,FTC-006,146.4013315046608,21.10108082201842,High
ALERT-14280,Air Handling Unit,92,310,FTC-006,142.8326962949837,27.532055287044674,High
ALERT-14281,Rooftop Unit,67,160,FTC-001,142.54237684209127,19.33569293817779,High
ALERT-14282,Chiller,64,370,FTC-005,156.63685381862857,17.123332418949094,Medium
ALERT-14283,Air Handling Unit,30,403,FTC-006,111.94711524657772,14.43003472478367,High
ALERT-14284,Air Handling Unit,142,598,FTC-004,133.33583884638117,18.96663720434022,High
ALERT-14285,Boiler,53,442,FTC-001,175.49219001410074,19.093042739991056,High
ALERT-14286,Rooftop Unit,141,661,FTC-006,126.49721706828558,16.322410552194526,High
ALERT-14287,Boiler,139,321,FTC-005,168.5928804242056,23.726056234760204,Medium
ALERT-14288,Chiller,177,360,FTC-003,141.1084333754887,17.639017314403333,High
ALERT-14289,Rooftop Unit,51,501,FTC-004,130.77563829530652,26.03418854203835,Medium
ALERT-14290,Chiller,32,708,FTC-004,139.99763339752815,21.164673232652298,Medium
ALERT-14291,Air Handling Unit,101,718,FTC-005,137.13941495138087,21.5237674471284,High
ALERT-14292,Chiller,27,179,FTC-005,133.3672041794686,23.431222749131983,Low
ALERT-14293,Boiler,138,480,FTC-001,164.06247113581833,21.864407691382095,High
ALERT-14294,Air Handling Unit,75,509,FTC-006,189.78922660933503,21.716256044826217,High
ALERT-14295,Rooftop Unit,127,417,FTC-005,145.0018968199896,15.245225461048365,Medium
ALERT-14296,Boiler,109,322,FTC-003,135.67078885057944,28.219798162546308,High
ALERT-14297,Rooftop Unit,131,413,FTC-001,145.58314322120387,20.9096007141525,High
ALERT-14298,Boiler,22,231,FTC-005,181.80474034415144,13.58731933884535,Medium
ALERT-14299,Air Handling Unit,29,581,FTC-001,153.10485886822426,25.81692001172433,High
ALERT-14300,Chiller,119,681,FTC-002,135.27182805697075,24.49429483729596,High
ALERT-14301,Boiler,52,90,FTC-002,158.33344333243957,28.081564369636823,High
ALERT-14302,Chiller,80,9,FTC-002,154.2586738889701,22.600040037827068,High
ALERT-14303,Air Handling Unit,85,649,FTC-003,161.35962406759302,23.811492047503176,High
ALERT-14304,Rooftop Unit,163,695,FTC-001,172.55231090728128,20.4762107399375,High
ALERT-14305,Rooftop Unit,81,425,FTC-001,161.79034131074226,19.68232459417527,High
ALERT-14306,Air Handling Unit,12,79,FTC-003,164.37994325779766,17.202610721875754,Medium
ALERT-14307,Air Handling Unit,53,26,FTC-004,133.5027113079933,19.25014024570107,Low
ALERT-14308,Air Handling Unit,123,159,FTC-005,157.97736667010417,13.89572718761514,Medium
ALERT-14309,Chiller,76,182,FTC-003,141.17630836990574,20.4215287914716,Medium
ALERT-14310,Rooftop Unit,102,120,FTC-004,139.60076882275803,26.97696458423553,Medium
ALERT-14311,Air Handling Unit,123,336,FTC-005,174.88283173936838,21.449920138358628,Medium
ALERT-14312,Air Handling Unit,143,276,FTC-004,148.45179962900906,20.49457356308582,Medium
ALERT-14313,Rooftop Unit,98,599,FTC-003,165.09148397894052,19.297976715911023,High
ALERT-14314,Rooftop Unit,110,37,FTC-003,209.69747436824588,24.190720720364773,High
ALERT-14315,Chiller,16,283,FTC-002,162.9048244697248,21.089866212584177,High
ALERT-14316,Boiler,60,375,FTC-006,175.208817568138,21.932982510783162,High
ALERT-14317,Air Handling Unit,30,133,FTC-005,161.38687678551054,19.331426786487548,Low
ALERT-14318,Air Handling Unit,45,310,FTC-003,137.41782044615294,21.907010867910788,Medium
ALERT-14319,Rooftop Unit,122,214,FTC-006,146.90211274738022,27.784473922921347,High
ALERT-14320,Air Handling Unit,33,504,FTC-002,103.01134359817168,21.107321432610224,High
ALERT-14321,Rooftop Unit,55,480,FTC-006,128.75067045865538,25.844544610631853,High
ALERT-14322,Rooftop Unit,68,562,FTC-004,128.99206345101447,17.090709440312764,Medium
ALERT-14323,Air Handling Unit,36,115,FTC-001,178.1304576621664,20.725361676977553,Medium
ALERT-14324,Boiler,48,305,FTC-002,174.70324326034208,18.175265772057983,High
ALERT-14325,Air Handling Unit,46,50,FTC-005,136.81712287478453,17.74721141292368,Low
ALERT-14326,Rooftop Unit,61,37,FTC-002,151.15071682839155,18.776070730627993,Medium
ALERT-14327,Rooftop Unit,23,564,FTC-001,124.82899600997187,24.235748490832194,High
ALERT-14328,Boiler,43,194,FTC-005,160.43343839095434,18.888959900494886,Medium
ALERT-14329,Air Handling Unit,10,113,FTC-001,177.86482823187282,17.346370687831325,Medium
ALERT-14330,Air Handling Unit,73,105,FTC-004,149.34251022404666,22.20221257796436,Medium
ALERT-14331,Rooftop Unit,74,15,FTC-002,146.8511956119296,23.434048534450785,High
ALERT-14332,Air Handling Unit,51,659,FTC-004,123.05899911423971,23.421375839800177,Medium
ALERT-14333,Rooftop Unit,129,153,FTC-001,120.96810691925727,22.2340705842147,High
ALERT-14334,Rooftop Unit,44,287,FTC-001,150.41222686334936,17.83443815009737,High
ALERT-14335,Air Handling Unit,139,716,FTC-001,114.5270269394342,22.916103754222767,High
ALERT-14336,Air Handling Unit,157,642,FTC-003,182.6612113171208,20.80359105498911,High
ALERT-14337,Chiller,177,565,FTC-004,137.54248638477037,26.945460181934607,High
ALERT-14338,Rooftop Unit,81,625,FTC-006,176.66867869193567,25.484732420229584,High
ALERT-14339,Boiler,65,175,FTC-001,160.164358934163,15.84917089229569,High
ALERT-14340,Rooftop Unit,111,611,FTC-004,145.9691968010177,16.72542075332936,High
ALERT-14341,Rooftop Unit,146,576,FTC-003,140.34034167930366,21.38659698741217,High
ALERT-14342,Rooftop Unit,70,49,FTC-003,176.0614923133892,23.765206536898187,Medium
ALERT-14343,Chiller,66,556,FTC-006,120.27597719356764,24.010042073787524,High
ALERT-14344,Rooftop Unit,64,683,FTC-004,138.05968522349272,20.2539280884199,Medium
ALERT-14345,Air Handling Unit,65,481,FTC-004,160.31263226373767,20.14982830733911,Medium
ALERT-14346,Rooftop Unit,62,305,FTC-003,144.15384478664012,28.602715619120836,Medium
ALERT-14347,Air Handling Unit,123,266,FTC-004,136.46540706197894,20.92887221452997,Medium
ALERT-14348,Boiler,44,159,FTC-002,97.30801653523504,17.278517894401087,High
ALERT-14349,Air Handling Unit,72,341,FTC-004,157.4902929887691,21.049315305304162,Medium
ALERT-14350,Rooftop Unit,130,563,FTC-003,160.44345835379147,26.829394509358075,High
ALERT-14351,Rooftop Unit,44,229,FTC-001,193.7385723973388,25.69770906007248,High
ALERT-14352,Chiller,108,368,FTC-001,144.2719204725719,19.28435858851741,High
ALERT-14353,Chiller,132,561,FTC-001,135.75859778101758,23.52687548632117,High
ALERT-14354,Rooftop Unit,12,353,FTC-002,151.3172195085558,22.637387985459583,High
ALERT-14355,Boiler,41,515,FTC-001,139.282819701784,19.28281231516793,High
ALERT-14356,Rooftop Unit,109,17,FTC-002,142.9780231672706,20.12899269122007,High
ALERT-14357,Air Handling Unit,80,555,FTC-006,132.078244911479,22.43862550739362,High
ALERT-14358,Chiller,158,100,FTC-004,160.9616990216666,19.541758648724684,Medium
ALERT-14359,Air Handling Unit,153,308,FTC-002,149.16783278009862,15.86187510491576,High
ALERT-14360,Rooftop Unit,160,258,FTC-002,173.4093194768914,8.577049638443587,High
ALERT-14361,Rooftop Unit,53,451,FTC-006,151.96288727010364,17.68967836341341,High
ALERT-14362,Rooftop Unit,162,493,FTC-003,166.66095097833033,17.981088649251518,High
ALERT-14363,Air Handling Unit,31,547,FTC-002,165.25839567929629,27.413244922920825,High
ALERT-14364,Rooftop Unit,91,248,FTC-006,178.35998411639397,25.55468694210265,High
ALERT-14365,Air Handling Unit,95,237,FTC-002,135.49756178572454,15.469260754772998,High
ALERT-14366,Chiller,149,423,FTC-004,139.68446551292752,27.570566469658477,High
ALERT-14367,Boiler,58,81,FTC-001,152.07302948905365,22.221858730780443,High
ALERT-14368,Rooftop Unit,51,48,FTC-004,171.39266014892416,23.239519175627343,Low
ALERT-14369,Air Handling Unit,125,208,FTC-002,104.79997354795734,24.611000556449614,High
ALERT-14370,Air Handling Unit,117,39,FTC-005,128.34979827076106,18.199152523226918,Medium
ALERT-14371,Rooftop Unit,27,236,FTC-002,138.7980303542433,20.9348600906222,High
ALERT-14372,Rooftop Unit,135,323,FTC-006,166.84904306830114,27.22686711233093,High
ALERT-14373,Air Handling Unit,85,667,FTC-002,139.7317715658551,23.537780309731488,High
ALERT-14374,Air Handling Unit,168,199,FTC-005,171.3888998298173,6.727820456106256,Medium
ALERT-14375,Chiller,41,295,FTC-004,148.72746811915923,20.1188686702225,Medium
ALERT-14376,Air Handling Unit,102,87,FTC-002,142.44074282801847,28.51330596852092,High
ALERT-14377,Chiller,162,569,FTC-001,133.31610344399587,24.520006344252348,High
ALERT-14378,Air Handling Unit,159,146,FTC-002,150.7296655195109,19.258819497834423,High
ALERT-14379,Chiller,117,176,FTC-002,136.71716705812065,25.65449087790108,High
ALERT-14380,Rooftop Unit,140,169,FTC-006,147.2664764591607,18.42762376812217,High
ALERT-14381,Rooftop Unit,146,454,FTC-006,149.73809857762367,25.77248049415071,High
ALERT-14382,Chiller,55,156,FTC-005,156.07127655547163,20.15490401688686,Medium
ALERT-14383,Rooftop Unit,31,260,FTC-005,172.1581007637883,21.219495143847034,Medium
ALERT-14384,Chiller,120,284,FTC-001,120.0697270970867,29.468965448186868,High
ALERT-14385,Air Handling Unit,22,22,FTC-003,120.73087426877538,21.744969666410725,Medium
ALERT-14386,Rooftop Unit,116,549,FTC-004,155.78867778263486,17.904910954110058,High
ALERT-14387,Rooftop Unit,93,155,FTC-006,186.2293702754472,20.49862450155595,High
ALERT-14388,Air Handling Unit,39,261,FTC-002,132.63472630510003,23.721315454329066,High
ALERT-14389,Chiller,146,10,FTC-006,132.61334079192986,26.95972553697893,High
ALERT-14390,Air Handling Unit,41,208,FTC-002,166.7441544425212,24.42822004732786,High
ALERT-14391,Rooftop Unit,116,530,FTC-002,138.55681464435514,22.243277665768712,High
ALERT-14392,Air Handling Unit,145,255,FTC-006,139.69543570533088,19.631798283565022,High
ALERT-14393,Rooftop Unit,22,315,FTC-002,149.86402327428107,14.429759592393648,High
ALERT-14394,Chiller,136,335,FTC-001,126.40249686910329,25.228505150266628,High
ALERT-14395,Rooftop Unit,85,23,FTC-004,161.0129025271255,23.08086080788104,Medium
ALERT-14396,Air Handling Unit,154,4,FTC-006,148.85218083532084,27.136286275173305,High
ALERT-14397,Air Handling Unit,8,14,FTC-001,156.5850157430579,20.30725696445244,Medium
ALERT-14398,Rooftop Unit,114,109,FTC-005,159.5871052518016,20.875924205289326,Medium
ALERT-14399,Rooftop Unit,120,386,FTC-005,149.4741209617398,17.99733420147264,Medium
ALERT-14400,Air Handling Unit,56,555,FTC-001,147.61051082508098,19.97324090107312,High
ALERT-14401,Air Handling Unit,70,611,FTC-005,148.94985995121428,15.671035478800503,Medium
ALERT-14402,Air Handling Unit,13,369,FTC-005,128.20520930305887,22.62351682114073,Medium
ALERT-14403,Air Handling Unit,66,474,FTC-004,165.15769750025467,16.868230591663334,Medium
ALERT-14404,Air Handling Unit,153,493,FTC-006,96.53463227925995,21.88940268541685,High
ALERT-14405,Chiller,22,83,FTC-001,169.30139779706053,31.61237571869224,Medium
ALERT-14406,Rooftop Unit,122,444,FTC-004,141.1095492151056,28.110580298678023,Medium
ALERT-14407,Boiler,115,495,FTC-004,128.64773337508453,24.27048843879924,High
ALERT-14408,Air Handling Unit,47,264,FTC-003,134.63212823271644,19.150225923284165,Medium
